416
2,13,0,0,0,20,0,20,0,12,0,15,7,1,
2,15,0,0,0,20,0,20,0,2,15,11,14,9,
2,8,0,0,0,20,0,20,0,18,9,16,7,14,
2,1,0,0,0,20,0,20,0,0,2,0,4,1,
2,4,0,0,0,20,0,20,0,16,2,19,3,13,
2,18,0,0,0,20,0,20,0,2,17,14,13,1,
2,2,0,0,0,20,0,20,0,1,13,12,1,6,
2,16,0,0,0,20,0,20,0,13,3,15,15,11,
2,10,0,0,0,20,0,20,0,15,9,4,19,14,
2,20,0,0,0,20,0,20,0,19,17,19,1,1,
2,1,0,0,0,20,0,20,0,0,1,7,14,13,
2,8,0,0,0,20,0,20,0,12,7,16,1,7,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,10,0,0,0,40,0,99,0,20,97,38,16,11,
1,94,0,0,0,40,0,99,0,22,29,63,95,47,
1,0,0,0,0,40,0,99,0,1,38,77,0,9,
1,76,0,0,0,40,0,99,0,77,19,23,38,52,
1,80,0,0,0,40,0,99,0,81,83,40,77,9,
1,85,0,0,0,40,0,99,0,10,28,86,27,28,
1,7,0,0,0,40,0,99,0,8,91,95,22,42,
1,39,0,0,0,40,0,99,0,40,7,75,32,42,
1,25,0,0,0,40,0,99,0,65,26,10,53,92,
1,78,0,0,0,40,0,99,0,18,52,26,79,79,
1,42,0,0,0,40,0,99,0,48,89,43,12,39,
1,89,0,0,0,40,0,99,0,26,82,90,98,66,
1,17,0,0,0,40,0,99,0,42,74,18,75,60,
1,25,0,0,0,40,0,99,0,5,53,31,26,76,
1,13,0,0,0,40,0,99,0,69,48,12,58,14,
1,12,0,0,0,40,0,99,0,8,13,0,3,41,
1,85,0,0,0,40,0,99,0,65,86,71,77,52,
1,56,0,0,0,40,0,99,0,10,43,57,27,12,
1,53,0,0,0,40,0,99,0,12,36,54,11,13,
1,13,0,0,0,40,0,99,0,14,1,19,46,31,
1,83,0,0,0,40,0,99,0,84,33,21,8,24,
1,61,0,0,0,40,0,99,0,62,51,69,47,55,
1,34,0,0,0,40,0,99,0,17,84,20,35,7,
1,50,0,0,0,40,0,99,0,90,97,70,51,55,
1,39,0,0,0,40,0,99,0,30,91,16,40,61,
1,7,0,0,0,40,0,99,0,8,53,16,90,25,
1,23,0,0,0,40,0,99,0,39,1,6,24,67,
1,11,0,0,0,40,0,99,0,39,78,97,12,39,
1,17,0,0,0,40,0,99,0,61,58,14,55,18,
1,23,0,0,0,40,0,99,0,15,60,24,9,86,
1,40,0,0,0,40,0,99,0,34,41,68,28,28,
1,4,0,0,0,40,0,99,0,5,56,82,63,59,
1,88,0,0,0,40,0,99,0,33,97,89,78,44,
1,93,0,0,0,40,0,99,0,41,31,94,96,55,
1,48,0,0,0,40,0,99,0,73,49,41,56,42,
1,47,0,0,0,40,0,99,0,11,95,1,11,48,
1,32,0,0,0,40,0,99,0,31,22,33,59,95,
1,88,0,0,0,40,0,99,0,89,75,45,40,23,
1,36,0,0,0,40,0,99,0,75,50,37,16,73,
1,10,0,0,0,40,0,99,0,73,11,10,67,67,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,77,0,0,0,40,0,99,0,81,72,76,32,15,
2,38,0,0,0,40,0,99,0,37,5,88,90,51,
2,23,0,0,0,40,0,99,0,69,9,22,38,94,
2,39,0,0,0,40,0,99,0,38,49,67,45,3,
2,9,0,0,0,40,0,99,0,80,8,74,10,11,
2,12,0,0,0,40,0,99,0,11,10,32,35,54,
2,93,0,0,0,40,0,99,0,39,32,92,25,17,
2,95,0,0,0,40,0,99,0,94,6,1,1,91,
2,57,0,0,0,40,0,99,0,64,89,56,73,15,
2,5,0,0,0,40,0,99,0,4,94,78,90,57,
2,22,0,0,0,40,0,99,0,43,89,21,43,74,
2,34,0,0,0,40,0,99,0,22,34,33,3,76,
2,81,0,0,0,40,0,99,0,66,34,80,76,63,
2,1,0,0,0,40,0,99,0,41,0,38,85,81,
2,3,0,0,0,40,0,99,0,31,2,80,67,78,
2,16,0,0,0,40,0,99,0,84,15,50,0,63,
2,64,0,0,0,40,0,99,0,94,99,63,19,5,
2,72,0,0,0,40,0,99,0,86,91,62,71,35,
2,64,0,0,0,40,0,99,0,99,91,63,27,64,
2,44,0,0,0,40,0,99,0,59,43,38,98,13,
2,54,0,0,0,40,0,99,0,2,67,53,92,17,
2,29,0,0,0,40,0,99,0,72,43,36,31,28,
2,73,0,0,0,40,0,99,0,72,97,56,27,17,
2,18,0,0,0,40,0,99,0,17,33,26,88,91,
2,68,0,0,0,40,0,99,0,67,30,36,51,8,
2,17,0,0,0,40,0,99,0,16,75,17,30,4,
2,36,0,0,0,40,0,99,0,35,32,34,40,65,
2,62,0,0,0,40,0,99,0,37,48,62,22,61,
2,77,0,0,0,40,0,99,0,90,3,79,76,74,
2,7,0,0,0,40,0,99,0,6,44,37,20,61,
2,92,0,0,0,40,0,99,0,57,53,91,53,27,
2,77,0,0,0,40,0,99,0,76,7,44,64,22,
2,48,0,0,0,40,0,99,0,79,47,98,91,2,
2,43,0,0,0,40,0,99,0,53,63,8,42,79,
2,44,0,0,0,40,0,99,0,98,43,6,43,93,
2,30,0,0,0,40,0,99,0,1,26,67,29,77,
2,50,0,0,0,40,0,99,0,52,79,88,96,49,
2,50,0,0,0,40,0,99,0,49,3,13,91,21,
2,81,0,0,0,40,0,99,0,17,80,3,12,10,
2,78,0,0,0,40,0,99,0,61,0,93,77,34,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,5,0,0,0,0,0,
4,28,0,0,0,8,-99,99,0,-28,-42,32,-25,-50,
4,-24,0,0,0,8,-99,99,0,-40,24,35,24,5,
4,62,0,0,0,8,-99,99,0,-17,-53,20,-62,49,
4,6,0,0,0,8,-99,99,0,16,72,-6,36,16,
4,-29,0,0,0,8,-99,99,0,2,60,29,-66,43,
4,87,0,0,0,8,-99,99,0,98,-87,-28,81,93,
4,74,0,0,0,8,-99,99,0,-30,21,76,-74,-9,
4,9,0,0,0,8,-99,99,0,-9,-14,-56,5,-74,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,12,0,27,0,20,-99,99,0,38,39,-97,-93,68,
3,8,0,-2,0,20,-99,99,0,84,-58,53,77,6,
3,-28,0,3,0,20,-99,99,0,-24,-84,-25,-71,45,
3,-19,0,-47,0,20,-99,99,0,-54,73,-45,-66,34,
3,-2,0,39,0,20,-99,99,0,-4,82,37,64,-52,
3,-26,0,-30,0,20,-99,99,0,-64,80,65,-56,53,
3,34,0,38,0,20,-99,99,0,86,36,-78,72,-63,
3,-30,0,-5,0,20,-99,99,0,-35,32,-2,49,-61,
3,-27,0,-34,0,20,-99,99,0,78,13,-61,29,-90,
3,-32,0,-25,0,20,-99,99,0,11,27,54,-57,-37,
3,-26,0,29,0,20,-99,99,0,-63,44,-32,-94,3,
3,-6,0,-2,0,20,-99,99,0,-8,-72,80,-57,25,
3,-18,0,-40,0,20,-99,99,0,-58,73,-21,77,-88,
3,41,0,14,0,20,-99,99,0,0,38,55,63,99,
3,-6,0,13,0,20,-99,99,0,62,-7,7,46,78,
3,-31,0,8,0,20,-99,99,0,-72,-11,-23,5,85,
3,40,0,22,0,20,-99,99,0,83,28,42,62,23,
3,47,0,-14,0,20,-99,99,0,33,35,86,-72,-74,
3,-6,0,17,0,20,-99,99,0,45,-33,11,-62,66,
3,-38,0,20,0,20,-99,99,0,-18,54,49,-30,66,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,6,0,0,0,0,0,
3,0,0,1,0,0,0,2,0,1,0,1,0,0,
3,1,0,1,0,0,0,4,0,2,1,2,0,4,
3,2,0,1,0,0,0,6,0,3,0,5,4,4,
1,0,0,0,0,0,0,6,0,6,4,1,5,1,
1,1,0,0,0,0,0,6,0,4,0,1,2,1,
1,2,0,0,0,0,0,6,0,4,2,3,5,3,
5,0,0,0,0,0,-2,2,0,0,0,0,-1,0,
5,0,0,1,0,0,-2,2,0,0,-1,-1,0,1,
5,1,0,1,0,0,-2,2,0,1,1,-1,-1,1,
5,1,0,-1,0,0,-2,2,0,-1,-1,1,1,-1,
5,-1,0,1,0,0,-2,2,0,-1,-1,0,1,1,
5,-1,0,-1,0,0,-2,2,0,0,0,0,1,1,
5,1,0,1,0,0,0,99,0,34,78,44,2,1,
5,1,0,2,0,0,0,99,0,3,33,2,4,18,
5,1,0,3,0,0,0,99,0,66,96,3,68,67,
5,1,0,4,0,0,0,99,0,35,19,61,4,80,
5,1,0,5,0,0,0,99,0,5,86,7,71,96,
5,1,0,6,0,0,0,99,0,64,6,22,30,39,
5,1,0,7,0,0,0,99,0,7,72,26,70,25,
5,1,0,8,0,0,0,99,0,32,8,14,32,34,
5,1,0,9,0,0,0,99,0,11,9,87,61,8,
5,1,0,10,0,0,0,99,0,92,77,10,66,4,
5,2,0,1,0,0,0,99,0,33,71,2,72,78,
5,2,0,2,0,0,0,99,0,4,63,68,9,88,
5,2,0,3,0,0,0,99,0,4,55,29,6,4,
5,2,0,4,0,0,0,99,0,19,8,8,79,71,
5,2,0,5,0,0,0,99,0,87,96,57,20,10,
5,2,0,6,0,0,0,99,0,91,12,79,78,28,
5,2,0,7,0,0,0,99,0,14,90,97,10,71,
5,2,0,8,0,0,0,99,0,16,20,42,12,46,
5,2,0,9,0,0,0,99,0,55,8,26,59,18,
5,2,0,10,0,0,0,99,0,49,11,64,20,30,
5,3,0,1,0,0,0,99,0,3,46,47,66,35,
5,3,0,2,0,0,0,99,0,78,76,6,23,66,
5,3,0,3,0,0,0,99,0,12,71,9,20,55,
5,3,0,4,0,0,0,99,0,29,12,93,45,97,
5,3,0,5,0,0,0,99,0,28,39,15,44,89,
5,3,0,6,0,0,0,99,0,59,18,87,77,93,
5,3,0,7,0,0,0,99,0,54,21,72,69,57,
5,3,0,8,0,0,0,99,0,2,24,44,38,64,
5,3,0,9,0,0,0,99,0,51,12,36,27,93,
5,3,0,10,0,0,0,99,0,30,0,84,99,36,
5,4,0,1,0,0,0,99,0,58,96,86,78,4,
5,4,0,2,0,0,0,99,0,66,14,20,38,8,
5,4,0,3,0,0,0,99,0,12,49,40,45,66,
5,4,0,4,0,0,0,99,0,16,59,80,84,47,
5,4,0,5,0,0,0,99,0,20,63,41,70,96,
5,4,0,6,0,0,0,99,0,98,71,85,24,38,
5,4,0,7,0,0,0,99,0,44,28,24,18,77,
5,4,0,8,0,0,0,99,0,32,60,90,90,55,
5,4,0,9,0,0,0,99,0,59,11,14,36,89,
5,4,0,10,0,0,0,99,0,44,9,20,11,40,
5,5,0,1,0,0,0,99,0,75,49,87,5,27,
5,5,0,2,0,0,0,99,0,66,10,65,52,11,
5,5,0,3,0,0,0,99,0,40,15,27,14,71,
5,5,0,4,0,0,0,99,0,27,84,89,39,20,
5,5,0,5,0,0,0,99,0,38,25,49,76,68,
5,5,0,6,0,0,0,99,0,82,63,60,86,30,
5,5,0,7,0,0,0,99,0,32,35,45,92,70,
5,5,0,8,0,0,0,99,0,87,40,71,34,1,
5,5,0,9,0,0,0,99,0,66,32,43,45,43,
5,5,0,10,0,0,0,99,0,11,0,80,40,50,
5,6,0,1,0,0,0,99,0,24,6,33,88,37,
5,6,0,2,0,0,0,99,0,12,33,55,41,39,
5,6,0,3,0,0,0,99,0,39,18,51,24,65,
5,6,0,4,0,0,0,99,0,94,24,71,41,39,
5,6,0,5,0,0,0,99,0,82,14,12,30,5,
5,6,0,6,0,0,0,99,0,36,94,15,90,31,
5,6,0,7,0,0,0,99,0,42,50,0,8,53,
5,6,0,8,0,0,0,99,0,9,11,14,48,62,
5,6,0,9,0,0,0,99,0,85,24,96,54,56,
5,6,0,10,0,0,0,99,0,99,95,60,34,51,
5,7,0,1,0,0,0,99,0,32,58,42,41,7,
5,7,0,2,0,0,0,99,0,6,0,88,14,5,
5,7,0,3,0,0,0,99,0,43,74,82,27,21,
5,7,0,4,0,0,0,99,0,60,28,81,50,88,
5,7,0,5,0,0,0,99,0,35,15,18,98,25,
5,7,0,6,0,0,0,99,0,42,26,58,77,49,
5,7,0,7,0,0,0,99,0,60,70,81,49,52,
5,7,0,8,0,0,0,99,0,19,56,44,71,42,
5,7,0,9,0,0,0,99,0,96,63,61,59,69,
5,7,0,10,0,0,0,99,0,71,0,70,28,51,
5,8,0,1,0,0,0,99,0,55,8,15,74,55,
5,8,0,2,0,0,0,99,0,68,86,42,16,83,
5,8,0,3,0,0,0,99,0,72,30,24,47,44,
5,8,0,4,0,0,0,99,0,38,30,32,1,72,
5,8,0,5,0,0,0,99,0,42,76,68,40,94,
5,8,0,6,0,0,0,99,0,48,55,70,73,10,
5,8,0,7,0,0,0,99,0,38,56,58,37,45,
5,8,0,8,0,0,0,99,0,4,64,22,94,82,
5,8,0,9,0,0,0,99,0,1,10,85,95,72,
5,8,0,10,0,0,0,99,0,66,80,49,45,21,
5,9,0,1,0,0,0,99,0,56,94,11,21,9,
5,9,0,2,0,0,0,99,0,59,0,5,66,18,
5,9,0,3,0,0,0,99,0,27,1,1,0,43,
5,9,0,4,0,0,0,99,0,82,36,61,9,51,
5,9,0,5,0,0,0,99,0,85,16,45,60,90,
5,9,0,6,0,0,0,99,0,54,26,51,25,13,
5,9,0,7,0,0,0,99,0,55,33,0,71,63,
5,9,0,8,0,0,0,99,0,84,72,91,87,98,
5,9,0,9,0,0,0,99,0,50,25,26,81,9,
5,9,0,10,0,0,0,99,0,50,23,58,90,75,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,
